org.apache.http.impl.client.DefaultConnectionKeepAliveStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.HttpRequestFutureTask, @stereotype @stereotype 
org.apache.http.impl.client.NoopUserTokenHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.RedirectLocations, @stereotype @stereotype 
org.apache.http.impl.client.DefaultServiceUnavailableRetryStrategy, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.client.ProxyAuthenticationStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.LaxRedirectStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.Clock, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.impl.client.AuthenticationStrategyImpl, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.BasicCredentialsProvider, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.client.InternalHttpClient, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.client.DefaultRedirectStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.StandardHttpRequestRetryHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.BasicAuthCache, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.client.HttpClients, @stereotype PURE_CONTROLLER@stereotype PURE_CONTROLLER
org.apache.http.impl.client.HttpClientBuilder, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.client.ProxyClient, @stereotype @stereotype 
org.apache.http.impl.client.DefaultHttpRequestRetryHandler, @stereotype BOUNDARY DATA_PROVIDER@stereotype BOUNDARY DATA_PROVIDER
org.apache.http.impl.client.AIMDBackoffManager, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.client.FutureRequestExecutionMetrics, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.client.BasicResponseHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.DefaultClientConnectionReuseStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.NullBackoffStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.TargetAuthenticationStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.DefaultBackoffStrategy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.RequestWrapper, @stereotype @stereotype 
org.apache.http.impl.client.BasicCookieStore, @stereotype @stereotype 
org.apache.http.impl.client.IdleConnectionEvictor, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.conn.DefaultHttpResponseParserFactory, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.conn.DefaultProxyRoutePlanner, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.impl.conn.ConnectionShutdownException, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.conn.LoggingInputStream, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.conn.LoggingManagedHttpClientConnection, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.conn.DefaultManagedHttpClientConnection, @stereotype @stereotype 
org.apache.http.impl.conn.CPoolEntry, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.conn.Wire, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.DefaultRoutePlanner, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.ManagedHttpClientConnectionFactory, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.conn.SystemDefaultRoutePlanner, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.InMemoryDnsResolver, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.DefaultSchemePortResolver, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.DefaultHttpResponseParser, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.CPoolProxy, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.PoolingHttpClientConnectionManager, @stereotype @stereotype 
org.apache.http.impl.conn.BasicHttpClientConnectionManager, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.conn.SystemDefaultDnsResolver, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.DefaultHttpClientConnectionOperator, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.CPool, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.LoggingOutputStream, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.cookie.RFC2109Spec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC6265CookieSpecProvider, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.cookie.RFC2965SpecProvider, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.cookie.RFC2109VersionHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.LaxMaxAgeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.IgnoreSpecProvider, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.cookie.RFC2965CommentUrlAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicSecureHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC2965DomainAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC2965Spec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC2965DiscardAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicPathHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.AbstractCookieAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.PublicSuffixDomainFilter, @stereotype @stereotype 
org.apache.http.impl.cookie.RFC2965PortAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.NetscapeDraftHeaderParser, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.cookie.BasicClientCookie, @stereotype @stereotype 
org.apache.http.impl.cookie.RFC2109DomainHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC2965VersionAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicMaxAgeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicCommentHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.NetscapeDraftSpecProvider, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.cookie.RFC2109SpecProvider, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.cookie.NetscapeDomainHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicDomainHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.DefaultCookieSpecProvider, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.cookie.RFC6265StrictSpec, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.cookie.DefaultCookieSpec, @stereotype BOUNDARY DATA_PROVIDER@stereotype BOUNDARY DATA_PROVIDER
org.apache.http.impl.cookie.IgnoreSpec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC6265CookieSpec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC6265CookieSpecBase, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.cookie.RFC6265LaxSpec, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.cookie.CookieSpecBase, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicClientCookie2, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.cookie.AbstractCookieSpec, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.cookie.LaxExpiresHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BasicExpiresHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.NetscapeDraftSpec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.execchain.RedirectExec, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.execchain.TunnelRefusedException, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.execchain.MainClientExec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.execchain.RequestEntityProxy, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.execchain.MinimalClientExec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.execchain.ServiceUnavailableRetryExec, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.execchain.ResponseEntityProxy, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.execchain.RetryExec, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.execchain.BackoffStrategyExec, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.execchain.ConnectionHolder, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.execchain.ProtocolExec, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.execchain.RequestAbortedException, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.execchain.HttpResponseProxy, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.execchain.ClientExecChain, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.MalformedCookieException, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.cookie.SetCookie, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookiePriorityComparator, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.cookie.SM, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieIdentityComparator, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.cookie.params.CookieSpecPNames, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieOrigin, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.cookie.CookieSpecProvider, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookiePathComparator, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.cookie.ClientCookie, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieAttributeHandler, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieRestrictionViolationException, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.cookie.Cookie, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CommonCookieAttributeHandler, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.SetCookie2, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieSpecFactory, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieSpec, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.cookie.CookieSpecRegistry, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.auth.params.AuthParams, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.auth.params.AuthParamBean, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.client.protocol.ClientContext, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.client.protocol.ResponseAuthCache, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.client.protocol.RequestAuthenticationBase, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.client.protocol.RequestTargetAuthentication, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.client.protocol.RequestProxyAuthentication, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.client.protocol.ClientContextConfigurer, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.client.params.CookiePolicy, @stereotype POOL@stereotype POOL
org.apache.http.client.params.ClientParamBean, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.client.params.AuthPolicy, @stereotype POOL@stereotype POOL
org.apache.http.client.params.HttpClientParams, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.client.utils.Punycode, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.client.utils.Idn, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.client.utils.JdkIdn, @stereotype BOUNDARY DATA_PROVIDER@stereotype BOUNDARY DATA_PROVIDER
org.apache.http.client.utils.Rfc3492Idn, @stereotype BOUNDARY DATA_PROVIDER@stereotype BOUNDARY DATA_PROVIDER
org.apache.http.client.RequestDirector, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.client.AuthenticationHandler, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.client.RedirectHandler, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.BasicEofSensorWatcher, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.conn.ClientConnectionManagerFactory, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.MultihomePlainSocketFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.conn.OperatedClientConnection, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.params.ConnRouteParamBean, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.conn.params.ConnRouteParams, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.conn.params.ConnConnectionParamBean, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.conn.params.ConnPerRoute, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.params.ConnManagerParamBean, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.conn.params.ConnManagerParams, @stereotype BOUNDARY DATA_PROVIDER@stereotype BOUNDARY DATA_PROVIDER
org.apache.http.conn.params.ConnPerRouteBean, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.conn.ClientConnectionOperator, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.scheme.PlainSocketFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.conn.scheme.HostNameResolver, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.BasicManagedEntity, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.conn.ssl.SSLSocketFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.conn.ssl.SSLContextBuilder, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.conn.ssl.SSLContexts, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.conn.ssl.PrivateKeyStrategy, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.conn.ssl.PrivateKeyDetails, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.impl.auth.NegotiateSchemeFactory, @stereotype @stereotype 
org.apache.http.impl.auth.NegotiateScheme, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.auth.SpnegoTokenGenerator, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.impl.client.TunnelRefusedException, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.client.ContentEncodingHttpClient, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.ClientParamsStack, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.client.DefaultRedirectHandler, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.client.CloseableHttpResponseProxy, @stereotype BOUNDARY DATA_PROVIDER@stereotype BOUNDARY DATA_PROVIDER
org.apache.http.impl.client.RoutedRequest, @stereotype DATA_CLASS@stereotype DATA_CLASS
org.apache.http.impl.client.AuthenticationStrategyAdaptor, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.client.DefaultHttpClient, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.client.HttpAuthenticator, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.DefaultProxyAuthenticationHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.DefaultRequestDirector, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.client.DefaultTargetAuthenticationHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.SystemDefaultHttpClient, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.client.AbstractHttpClient, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.client.AbstractAuthenticationHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.client.DefaultRedirectStrategyAdaptor, @stereotype @stereotype 
org.apache.http.impl.conn.DefaultResponseParser, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.HttpPoolEntry, @stereotype @stereotype 
org.apache.http.impl.conn.AbstractPooledConnAdapter, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.AbstractPoolEntry, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.conn.SingleClientConnManager, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.conn.HttpConnPool, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.conn.ManagedClientConnectionImpl, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.AbstractClientConnAdapter, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.BasicClientConnectionManager, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.conn.ProxySelectorRoutePlanner, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.tsccm.BasicPoolEntry, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.conn.tsccm.AbstractConnPool, @stereotype COMMANDER@stereotype COMMANDER
org.apache.http.impl.conn.tsccm.WaitingThread, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.conn.tsccm.RouteSpecificPool, @stereotype @stereotype 
org.apache.http.impl.conn.tsccm.PoolEntryRequest, @stereotype INTERFACE@stereotype INTERFACE
org.apache.http.impl.conn.tsccm.ThreadSafeClientConnManager, @stereotype @stereotype 
org.apache.http.impl.conn.tsccm.ConnPoolByRoute, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.tsccm.BasicPooledConnAdapter, @stereotype LAZY_CLASS@stereotype LAZY_CLASS
org.apache.http.impl.conn.tsccm.BasicPoolEntryRef, @stereotype DATA_PROVIDER@stereotype DATA_PROVIDER
org.apache.http.impl.conn.tsccm.WaitingThreadAborter, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.LoggingSessionInputBuffer, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.conn.IdleConnectionHandler, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.conn.PoolingClientConnectionManager, @stereotype @stereotype 
org.apache.http.impl.conn.DefaultClientConnectionOperator, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.SchemeRegistryFactory, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.conn.DefaultHttpRoutePlanner, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.conn.LoggingSessionOutputBuffer, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.conn.DefaultClientConnection, @stereotype ENTITY@stereotype ENTITY
org.apache.http.impl.cookie.RFC2109SpecFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.IgnoreSpecFactory, @stereotype FACTORY@stereotype FACTORY
org.apache.http.impl.cookie.BestMatchSpec, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.cookie.PublicSuffixFilter, @stereotype MINIMAL_ENTITY@stereotype MINIMAL_ENTITY
org.apache.http.impl.cookie.BrowserCompatSpecFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.DateParseException, @stereotype DEGENERATE@stereotype DEGENERATE
org.apache.http.impl.cookie.NetscapeDraftSpecFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.PublicSuffixListParser, @stereotype BOUNDARY COMMANDER@stereotype BOUNDARY COMMANDER
org.apache.http.impl.cookie.BestMatchSpecFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BrowserCompatSpec, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.DateUtils, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.BrowserCompatVersionAttributeHandler, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.impl.cookie.RFC2965SpecFactory, @stereotype BOUNDARY@stereotype BOUNDARY
org.apache.http.cookie.params.CookieSpecParamBean, @stereotype DATA_CLASS@stereotype DATA_CLASS
